student_id,jurusan,semester_ke,mata_kuliah,sks,nilai,bobot_nilai,kemampuan_laten
S131,Kedokteran,4,Agama,2,A,4.0,0.493
S131,Kedokteran,4,Metodologi Penelitian,2,A,4.0,0.493
S131,Kedokteran,5,Agama,2,A,4.0,0.493
S132,Teknik Sipil,1,Fisika Dasar I,3,A,4.0,0.702
S132,Teknik Sipil,1,Pengantar Matematika,2,A,4.0,0.702
S132,Teknik Sipil,1,Statistika,3,A,4.0,0.702
S132,Teknik Sipil,1,Pancasila,2,A,4.0,0.702
S132,Teknik Sipil,1,Aljabar Linear,3,C+,2.3,0.702
S132,Teknik Sipil,2,Kalkulus I,3,B+,3.3,0.702
S132,Teknik Sipil,2,Pancasila,2,A,4.0,0.702
S132,Teknik Sipil,2,Kerja Praktik,3,A,4.0,0.702
S132,Teknik Sipil,2,Kewirausahaan,2,A,4.0,0.702
S132,Teknik Sipil,2,Fisika Dasar II,3,A,4.0,0.702
S132,Teknik Sipil,2,Kalkulus II,3,B+,3.3,0.702
S132,Teknik Sipil,2,Skripsi,6,A-,3.7,0.702
S132,Teknik Sipil,3,Skripsi,6,A,4.0,0.702
S132,Teknik Sipil,3,Fisika,3,A-,3.7,0.702
S132,Teknik Sipil,3,Kewarganegaraan,2,A,4.0,0.702
S132,Teknik Sipil,3,Kewarganegaraan,2,A,4.0,0.702
S132,Teknik Sipil,3,Kalkulus III,3,B-,2.7,0.702
S132,Teknik Sipil,4,Bahasa Inggris,2,A,4.0,0.702
S132,Teknik Sipil,4,Metodologi Penelitian,2,A,4.0,0.702
S132,Teknik Sipil,4,Seminar,1,A,4.0,0.702
S132,Teknik Sipil,4,Kimia Dasar,3,A,4.0,0.702
S132,Teknik Sipil,4,Bahasa Inggris,2,A,4.0,0.702
S132,Teknik Sipil,5,Kewirausahaan,2,A-,3.7,0.702
S132,Teknik Sipil,5,Agama,2,A-,3.7,0.702
S132,Teknik Sipil,5,Statistika Inferensial,3,A,4.0,0.702
S132,Teknik Sipil,5,Agama,2,A,4.0,0.702
S132,Teknik Sipil,5,Bahasa Indonesia,2,A,4.0,0.702
S132,Teknik Sipil,5,Etika Profesi,2,A,4.0,0.702
S133,Farmasi,1,Pancasila,2,A,4.0,0.417
S133,Farmasi,1,Pancasila,2,A,4.0,0.417
S133,Farmasi,1,Seminar,1,A,4.0,0.417
S133,Farmasi,1,Genetika,3,A,4.0,0.417
S133,Farmasi,1,Kewirausahaan,2,B-,2.7,0.417
S133,Farmasi,1,Metodologi Penelitian,2,B+,3.3,0.417
S133,Farmasi,1,Biokimia,3,A-,3.7,0.417
S133,Farmasi,2,Biokimia,3,C-,1.7,0.417
S133,Farmasi,2,Kimia Dasar,3,B+,3.3,0.417
S133,Farmasi,2,Bahasa Inggris,2,A,4.0,0.417
S133,Farmasi,2,Kerja Praktik,3,A-,3.7,0.417
S133,Farmasi,2,Farmakologi,4,B+,3.3,0.417
S133,Farmasi,2,Bahasa Inggris,2,A-,3.7,0.417
S134,Teknik Elektro,1,Statistika,3,A,4.0,0.562
S134,Teknik Elektro,1,Fisika Dasar II,3,A,4.0,0.562
S134,Teknik Elektro,1,Kewirausahaan,2,B+,3.3,0.562
S134,Teknik Elektro,1,Statistika Inferensial,3,A,4.0,0.562
S134,Teknik Elektro,1,Kewarganegaraan,2,A,4.0,0.562
S134,Teknik Elektro,1,Kimia Organik,3,A,4.0,0.562
S134,Teknik Elektro,1,Kalkulus I,3,B-,2.7,0.562
S134,Teknik Elektro,2,Kalkulus I,3,A,4.0,0.562
S134,Teknik Elektro,2,Pancasila,2,A,4.0,0.562
S134,Teknik Elektro,2,Kewirausahaan,2,B,3.0,0.562
S134,Teknik Elektro,2,Matematika Diskrit,3,A,4.0,0.562
S134,Teknik Elektro,2,Skripsi,6,A,4.0,0.562
S134,Teknik Elektro,3,Kalkulus III,3,B-,2.7,0.562
S134,Teknik Elektro,3,Bahasa Inggris,2,A-,3.7,0.562
S134,Teknik Elektro,3,Metodologi Penelitian,2,A-,3.7,0.562
S134,Teknik Elektro,3,Kewarganegaraan,2,A,4.0,0.562
S134,Teknik Elektro,3,Agama,2,A,4.0,0.562
S134,Teknik Elektro,3,Pancasila,2,B+,3.3,0.562
S134,Teknik Elektro,4,Kimia Dasar,3,A-,3.7,0.562
S134,Teknik Elektro,4,Kalkulus II,3,B+,3.3,0.562
S134,Teknik Elektro,4,Aljabar Linear,3,B+,3.3,0.562
S134,Teknik Elektro,4,Agama,2,A,4.0,0.562
S134,Teknik Elektro,4,Bahasa Inggris,2,A,4.0,0.562
S134,Teknik Elektro,4,Kerja Praktik,3,A,4.0,0.562
S134,Teknik Elektro,4,Fisika,3,A-,3.7,0.562
S135,Farmasi,1,Kewarganegaraan,2,A,4.0,0.599
S135,Farmasi,1,Biokimia,3,C,2.0,0.599
S135,Farmasi,1,Farmakologi,4,B-,2.7,0.599
S135,Farmasi,1,Bahasa Inggris,2,B+,3.3,0.599
S135,Farmasi,1,Pancasila,2,A,4.0,0.599
S135,Farmasi,1,Bahasa Indonesia,2,A,4.0,0.599
S135,Farmasi,2,Kewirausahaan,2,A,4.0,0.599
S135,Farmasi,2,Anatomi,4,A,4.0,0.599
S135,Farmasi,2,Kewarganegaraan,2,B+,3.3,0.599
S135,Farmasi,2,Kimia Dasar,3,B-,2.7,0.599
S135,Farmasi,2,Bahasa Indonesia,2,A,4.0,0.599
S135,Farmasi,2,Fisiologi,4,B-,2.7,0.599
S135,Farmasi,3,Pancasila,2,A,4.0,0.599
S135,Farmasi,3,Agama,2,A,4.0,0.599
S135,Farmasi,3,Agama,2,A,4.0,0.599
S135,Farmasi,3,Bahasa Inggris,2,A-,3.7,0.599
S135,Farmasi,3,Kerja Praktik,3,A-,3.7,0.599
S135,Farmasi,3,Metodologi Penelitian,2,A-,3.7,0.599
S136,Manajemen,1,Aljabar Linear,3,B+,3.3,0.172
S136,Manajemen,1,Agama,2,A,4.0,0.172
S136,Manajemen,1,Kewarganegaraan,2,A,4.0,0.172
S136,Manajemen,1,Etika Profesi,2,B+,3.3,0.172
S136,Manajemen,1,Kalkulus II,3,B+,3.3,0.172
S136,Manajemen,2,Pengantar Ekonomi,3,B+,3.3,0.172
S136,Manajemen,2,Bahasa Inggris,2,A,4.0,0.172
S136,Manajemen,2,Bahasa Indonesia,2,A,4.0,0.172
S136,Manajemen,2,Skripsi,6,B+,3.3,0.172
S136,Manajemen,2,Agama,2,B+,3.3,0.172
S136,Manajemen,2,Metodologi Penelitian,2,B,3.0,0.172
S136,Manajemen,2,Statistika,3,A-,3.7,0.172
S137,Hukum,1,Metodologi Penelitian,2,A,4.0,0.455
S137,Hukum,1,Etika Profesi,2,B+,3.3,0.455
S137,Hukum,1,Pengantar Ilmu Hukum,3,A,4.0,0.455
S137,Hukum,1,Pancasila,2,A-,3.7,0.455
S137,Hukum,1,Agama,2,B+,3.3,0.455
S137,Hukum,1,Kewarganegaraan,2,A,4.0,0.455
S137,Hukum,2,Kewarganegaraan,2,A,4.0,0.455
S137,Hukum,2,Hukum Perdata,3,B+,3.3,0.455
S137,Hukum,2,Bahasa Inggris,2,A-,3.7,0.455
S137,Hukum,2,Kewirausahaan,2,A-,3.7,0.455
S137,Hukum,2,Bahasa Indonesia,2,B,3.0,0.455
S137,Hukum,3,Kerja Praktik,3,A,4.0,0.455
S137,Hukum,3,Hukum Pidana,3,B+,3.3,0.455
S137,Hukum,3,Bahasa Indonesia,2,A,4.0,0.455
S137,Hukum,3,Seminar,1,A,4.0,0.455
S137,Hukum,3,Skripsi,6,C+,2.3,0.455
S137,Hukum,3,Pancasila,2,A,4.0,0.455
S137,Hukum,3,Kewirausahaan,2,A,4.0,0.455
S137,Hukum,4,Kewirausahaan,2,A,4.0,0.455
S137,Hukum,4,Agama,2,B,3.0,0.455
S138,Akuntansi,1,Perilaku Organisasi,3,B+,3.3,0.501
S138,Akuntansi,1,Pengantar Ekonomi,3,B+,3.3,0.501
S138,Akuntansi,1,Seminar,1,A-,3.7,0.501
S138,Akuntansi,1,Kalkulus I,3,A-,3.7,0.501
S138,Akuntansi,1,Kewarganegaraan,2,B+,3.3,0.501
S138,Akuntansi,1,Bahasa Inggris,2,B-,2.7,0.501
S138,Akuntansi,1,Statistika,3,B,3.0,0.501
S138,Akuntansi,2,Statistika,3,B-,2.7,0.501
S138,Akuntansi,2,Bahasa Indonesia,2,A,4.0,0.501
S138,Akuntansi,2,Agama,2,A,4.0,0.501
S138,Akuntansi,2,Matematika Diskrit,3,B+,3.3,0.501
S138,Akuntansi,2,Pancasila,2,A,4.0,0.501
S138,Akuntansi,2,Kewarganegaraan,2,A,4.0,0.501
S138,Akuntansi,3,Agama,2,A,4.0,0.501
S138,Akuntansi,3,Statistika Inferensial,3,C+,2.3,0.501
S138,Akuntansi,3,Bahasa Indonesia,2,A,4.0,0.501
S138,Akuntansi,3,Pemasaran,3,A,4.0,0.501
S138,Akuntansi,3,Kalkulus III,3,A-,3.7,0.501
S138,Akuntansi,3,Kalkulus II,3,A-,3.7,0.501
S138,Akuntansi,4,Pancasila,2,B+,3.3,0.501
S138,Akuntansi,4,Etika Profesi,2,B+,3.3,0.501
S138,Akuntansi,4,Metodologi Penelitian,2,A,4.0,0.501
S138,Akuntansi,4,Kewirausahaan,2,A,4.0,0.501
S138,Akuntansi,4,Skripsi,6,A-,3.7,0.501
S138,Akuntansi,5,Aljabar Linear,3,A,4.0,0.501
S138,Akuntansi,5,Manajemen,3,A-,3.7,0.501
S138,Akuntansi,5,Kewirausahaan,2,A,4.0,0.501
S138,Akuntansi,5,Pengantar Matematika,2,A,4.0,0.501
S138,Akuntansi,5,Bahasa Inggris,2,A,4.0,0.501
S138,Akuntansi,5,Kerja Praktik,3,B+,3.3,0.501
S139,Teknik Elektro,1,Pancasila,2,A,4.0,0.81
S139,Teknik Elektro,1,Bahasa Indonesia,2,A,4.0,0.81
S139,Teknik Elektro,1,Kerja Praktik,3,A,4.0,0.81
S139,Teknik Elektro,1,Bahasa Inggris,2,B+,3.3,0.81
S139,Teknik Elektro,1,Matematika Diskrit,3,B-,2.7,0.81
S139,Teknik Elektro,1,Fisika Dasar II,3,B-,2.7,0.81
S139,Teknik Elektro,1,Kimia Organik,3,C,2.0,0.81
S139,Teknik Elektro,2,Kimia Organik,3,A,4.0,0.81
S139,Teknik Elektro,2,Statistika Inferensial,3,C,2.0,0.81
S139,Teknik Elektro,2,Kalkulus I,3,A,4.0,0.81
S139,Teknik Elektro,2,Metodologi Penelitian,2,A,4.0,0.81
S139,Teknik Elektro,2,Kalkulus II,3,B-,2.7,0.81
S139,Teknik Elektro,2,Agama,2,A-,3.7,0.81
S139,Teknik Elektro,2,Kewirausahaan,2,A,4.0,0.81
S139,Teknik Elektro,3,Kewirausahaan,2,A,4.0,0.81
S139,Teknik Elektro,3,Agama,2,A-,3.7,0.81
S139,Teknik Elektro,3,Bahasa Inggris,2,A-,3.7,0.81
S139,Teknik Elektro,3,Kewarganegaraan,2,A,4.0,0.81
S139,Teknik Elektro,3,Fisika Dasar I,3,A,4.0,0.81
S139,Teknik Elektro,3,Etika Profesi,2,A,4.0,0.81
S139,Teknik Elektro,4,Bahasa Indonesia,2,A,4.0,0.81
S139,Teknik Elektro,4,Statistika,3,A,4.0,0.81
S139,Teknik Elektro,4,Fisika,3,A-,3.7,0.81
S139,Teknik Elektro,4,Pancasila,2,A-,3.7,0.81
S139,Teknik Elektro,4,Pengantar Matematika,2,A,4.0,0.81
S139,Teknik Elektro,4,Kewirausahaan,2,A,4.0,0.81
S140,Ilmu Komunikasi,1,Bahasa Indonesia,2,A,4.0,0.48
S140,Ilmu Komunikasi,1,Kerja Praktik,3,A,4.0,0.48
S140,Ilmu Komunikasi,1,Komunikasi Massa,3,A-,3.7,0.48
S140,Ilmu Komunikasi,1,Pancasila,2,A,4.0,0.48
S140,Ilmu Komunikasi,1,Kewirausahaan,2,A-,3.7,0.48
S140,Ilmu Komunikasi,1,Manajemen,3,B-,2.7,0.48
S140,Ilmu Komunikasi,2,Perilaku Organisasi,3,B-,2.7,0.48
S140,Ilmu Komunikasi,2,Bahasa Inggris,2,A-,3.7,0.48
S140,Ilmu Komunikasi,2,Kewarganegaraan,2,A,4.0,0.48
S140,Ilmu Komunikasi,2,Bahasa Inggris,2,A,4.0,0.48
S140,Ilmu Komunikasi,2,Seminar,1,B,3.0,0.48
S140,Ilmu Komunikasi,2,Agama,2,A,4.0,0.48
S140,Ilmu Komunikasi,2,Agama,2,A,4.0,0.48
S141,Teknik Elektro,1,Kalkulus III,3,C-,1.7,0.651
S141,Teknik Elektro,1,Metodologi Penelitian,2,A,4.0,0.651
S141,Teknik Elektro,1,Bahasa Inggris,2,A,4.0,0.651
S141,Teknik Elektro,1,Kewarganegaraan,2,A,4.0,0.651
S141,Teknik Elektro,1,Fisika Dasar II,3,C+,2.3,0.651
S141,Teknik Elektro,2,Bahasa Indonesia,2,B+,3.3,0.651
S141,Teknik Elektro,2,Kewirausahaan,2,A-,3.7,0.651
S141,Teknik Elektro,2,Kewirausahaan,2,A,4.0,0.651
S141,Teknik Elektro,2,Kimia Dasar,3,A,4.0,0.651
S141,Teknik Elektro,2,Fisika,3,B,3.0,0.651
S141,Teknik Elektro,2,Etika Profesi,2,A-,3.7,0.651
S141,Teknik Elektro,3,Kerja Praktik,3,B+,3.3,0.651
S141,Teknik Elektro,3,Kewarganegaraan,2,A-,3.7,0.651
S141,Teknik Elektro,3,Matematika Diskrit,3,B,3.0,0.651
S141,Teknik Elektro,3,Statistika,3,A,4.0,0.651
S141,Teknik Elektro,3,Agama,2,A,4.0,0.651
S141,Teknik Elektro,4,Kimia Organik,3,B-,2.7,0.651
S141,Teknik Elektro,4,Seminar,1,A,4.0,0.651
S141,Teknik Elektro,4,Aljabar Linear,3,B,3.0,0.651
S141,Teknik Elektro,4,Bahasa Indonesia,2,A,4.0,0.651
S141,Teknik Elektro,4,Pancasila,2,A,4.0,0.651
S141,Teknik Elektro,4,Kalkulus II,3,A,4.0,0.651
S141,Teknik Elektro,4,Kalkulus I,3,A-,3.7,0.651
S142,Ilmu Komunikasi,1,Metodologi Penelitian,2,B,3.0,0.709
S142,Ilmu Komunikasi,1,Kewirausahaan,2,B+,3.3,0.709
S142,Ilmu Komunikasi,1,Kewirausahaan,2,A,4.0,0.709
S142,Ilmu Komunikasi,1,Pancasila,2,B+,3.3,0.709
S142,Ilmu Komunikasi,1,Skripsi,6,A-,3.7,0.709
S142,Ilmu Komunikasi,1,Kerja Praktik,3,A,4.0,0.709
S142,Ilmu Komunikasi,1,Kewarganegaraan,2,A,4.0,0.709
S142,Ilmu Komunikasi,2,Kewarganegaraan,2,A,4.0,0.709
S142,Ilmu Komunikasi,2,Etika Profesi,2,A,4.0,0.709
S142,Ilmu Komunikasi,2,Manajemen,3,A,4.0,0.709
S142,Ilmu Komunikasi,2,Perilaku Organisasi,3,B-,2.7,0.709
S142,Ilmu Komunikasi,2,Agama,2,A,4.0,0.709
S142,Ilmu Komunikasi,3,Komunikasi Massa,3,A,4.0,0.709
S142,Ilmu Komunikasi,3,Bahasa Indonesia,2,A,4.0,0.709
S142,Ilmu Komunikasi,3,Kewarganegaraan,2,A,4.0,0.709
S142,Ilmu Komunikasi,3,Bahasa Inggris,2,A,4.0,0.709
S142,Ilmu Komunikasi,3,Pemasaran,3,A-,3.7,0.709
S142,Ilmu Komunikasi,3,Bahasa Inggris,2,A-,3.7,0.709
S142,Ilmu Komunikasi,4,Agama,2,B,3.0,0.709
S142,Ilmu Komunikasi,4,Pancasila,2,B+,3.3,0.709
S142,Ilmu Komunikasi,4,Komunikasi Organisasi,3,B+,3.3,0.709
S142,Ilmu Komunikasi,4,Bahasa Indonesia,2,B+,3.3,0.709
S143,Biologi,1,Seminar,1,A,4.0,0.638
S143,Biologi,1,Bahasa Inggris,2,A,4.0,0.638
S143,Biologi,1,Pancasila,2,A,4.0,0.638
S143,Biologi,1,Bahasa Indonesia,2,A-,3.7,0.638
S143,Biologi,1,Kerja Praktik,3,B+,3.3,0.638
S143,Biologi,1,Bahasa Inggris,2,A,4.0,0.638
S143,Biologi,1,Skripsi,6,B+,3.3,0.638
S143,Biologi,2,Skripsi,6,A,4.0,0.638
S143,Biologi,2,Etika Profesi,2,A,4.0,0.638
S143,Biologi,2,Agama,2,A,4.0,0.638
S143,Biologi,2,Mikrobiologi,3,B-,2.7,0.638
S143,Biologi,2,Pengantar Matematika,2,B+,3.3,0.638
S143,Biologi,3,Kalkulus II,3,A,4.0,0.638
S143,Biologi,3,Kewarganegaraan,2,A-,3.7,0.638
S143,Biologi,3,Aljabar Linear,3,A-,3.7,0.638
S143,Biologi,3,Statistika Inferensial,3,A-,3.7,0.638
S143,Biologi,3,Kimia Organik,3,A,4.0,0.638
S143,Biologi,3,Kewarganegaraan,2,A,4.0,0.638
S143,Biologi,3,Kalkulus III,3,A,4.0,0.638
S144,Sistem Informasi,1,Aljabar Linear,3,B-,2.7,0.63
S144,Sistem Informasi,1,Bahasa Inggris,2,A,4.0,0.63
S144,Sistem Informasi,1,Kimia Dasar,3,A-,3.7,0.63
S144,Sistem Informasi,1,Kalkulus I,3,A,4.0,0.63
S144,Sistem Informasi,1,Bahasa Inggris,2,A,4.0,0.63
S144,Sistem Informasi,1,Bahasa Indonesia,2,A,4.0,0.63
S144,Sistem Informasi,1,Fisika Dasar II,3,B,3.0,0.63
S144,Sistem Informasi,2,Fisika Dasar II,3,B,3.0,0.63
S144,Sistem Informasi,2,Agama,2,A-,3.7,0.63
S144,Sistem Informasi,2,Pemrograman Mobile,3,B+,3.3,0.63
S144,Sistem Informasi,2,Kalkulus II,3,A,4.0,0.63
S144,Sistem Informasi,2,Metodologi Penelitian,2,A-,3.7,0.63
S144,Sistem Informasi,2,Pembelajaran Mesin,3,C-,1.7,0.63
S144,Sistem Informasi,3,Sistem Operasi,3,A-,3.7,0.63
S144,Sistem Informasi,3,Kewirausahaan,2,A,4.0,0.63
S144,Sistem Informasi,3,Skripsi,6,B,3.0,0.63
S144,Sistem Informasi,3,Rekayasa Perangkat Lunak,3,A-,3.7,0.63
S144,Sistem Informasi,3,Jaringan Komputer,3,A,4.0,0.63
S144,Sistem Informasi,4,Algoritma dan Pemrograman,4,B+,3.3,0.63
S144,Sistem Informasi,4,Statistika,3,A,4.0,0.63
S144,Sistem Informasi,4,Statistika Inferensial,3,A-,3.7,0.63
S144,Sistem Informasi,4,Kewarganegaraan,2,A,4.0,0.63
S144,Sistem Informasi,4,Kalkulus III,3,B,3.0,0.63
S144,Sistem Informasi,5,Pemrograman Berorientasi Objek,3,C,2.0,0.63
S144,Sistem Informasi,5,Kecerdasan Buatan,3,B+,3.3,0.63
S144,Sistem Informasi,5,Kewarganegaraan,2,A,4.0,0.63
S144,Sistem Informasi,5,Struktur Data,3,A-,3.7,0.63
S144,Sistem Informasi,5,Basis Data,3,B+,3.3,0.63
S144,Sistem Informasi,5,Kerja Praktik,3,A-,3.7,0.63
S144,Sistem Informasi,6,Fisika,3,A,4.0,0.63
S144,Sistem Informasi,6,Pancasila,2,A,4.0,0.63
S144,Sistem Informasi,6,Kimia Organik,3,A,4.0,0.63
S144,Sistem Informasi,6,Pancasila,2,A-,3.7,0.63
S144,Sistem Informasi,6,Pemrograman Web,3,A,4.0,0.63
S144,Sistem Informasi,6,Pengantar Matematika,2,A,4.0,0.63
S145,Teknik Mesin,1,Matematika Diskrit,3,B+,3.3,0.419
S145,Teknik Mesin,1,Seminar,1,A,4.0,0.419
S145,Teknik Mesin,1,Kewarganegaraan,2,A,4.0,0.419
S145,Teknik Mesin,1,Pancasila,2,A,4.0,0.419
S145,Teknik Mesin,1,Pengantar Matematika,2,A,4.0,0.419
S145,Teknik Mesin,1,Etika Profesi,2,A,4.0,0.419
S145,Teknik Mesin,2,Statistika Inferensial,3,B-,2.7,0.419
S145,Teknik Mesin,2,Bahasa Indonesia,2,A,4.0,0.419
S145,Teknik Mesin,2,Statistika,3,A,4.0,0.419
S145,Teknik Mesin,2,Kimia Organik,3,C,2.0,0.419
S145,Teknik Mesin,2,Pancasila,2,B+,3.3,0.419
S145,Teknik Mesin,3,Agama,2,A-,3.7,0.419
S145,Teknik Mesin,3,Bahasa Indonesia,2,A-,3.7,0.419
S145,Teknik Mesin,3,Kalkulus II,3,A-,3.7,0.419
S145,Teknik Mesin,3,Kewirausahaan,2,A-,3.7,0.419
S145,Teknik Mesin,3,Metodologi Penelitian,2,A,4.0,0.419
S145,Teknik Mesin,3,Kalkulus III,3,B-,2.7,0.419
S145,Teknik Mesin,4,Kewirausahaan,2,A,4.0,0.419
S145,Teknik Mesin,4,Kewarganegaraan,2,A-,3.7,0.419
S145,Teknik Mesin,4,Fisika,3,A-,3.7,0.419
S145,Teknik Mesin,4,Aljabar Linear,3,A-,3.7,0.419
S145,Teknik Mesin,4,Kimia Dasar,3,B-,2.7,0.419
S145,Teknik Mesin,4,Bahasa Inggris,2,A,4.0,0.419
S145,Teknik Mesin,4,Fisika Dasar I,3,A-,3.7,0.419
S145,Teknik Mesin,5,Fisika Dasar I,3,B,3.0,0.419
S145,Teknik Mesin,5,Fisika Dasar II,3,B,3.0,0.419
S145,Teknik Mesin,5,Kalkulus I,3,B+,3.3,0.419
S145,Teknik Mesin,5,Bahasa Inggris,2,B+,3.3,0.419
S145,Teknik Mesin,5,Agama,2,A,4.0,0.419
S146,Manajemen,1,Kalkulus II,3,B+,3.3,0.768
S146,Manajemen,1,Bahasa Indonesia,2,A-,3.7,0.768
S146,Manajemen,1,Statistika Inferensial,3,A,4.0,0.768
S146,Manajemen,1,Kerja Praktik,3,B+,3.3,0.768
S146,Manajemen,1,Kalkulus III,3,B-,2.7,0.768
S146,Manajemen,1,Etika Profesi,2,A,4.0,0.768
S146,Manajemen,2,Pengantar Ekonomi,3,B+,3.3,0.768
S146,Manajemen,2,Pengantar Matematika,2,A,4.0,0.768
S146,Manajemen,2,Akuntansi Keuangan,3,A-,3.7,0.768
S146,Manajemen,2,Bahasa Indonesia,2,A-,3.7,0.768
S146,Manajemen,2,Skripsi,6,A,4.0,0.768
S146,Manajemen,3,Matematika Diskrit,3,A,4.0,0.768
S146,Manajemen,3,Aljabar Linear,3,A,4.0,0.768
S146,Manajemen,3,Pancasila,2,A-,3.7,0.768
S146,Manajemen,3,Agama,2,A,4.0,0.768
S146,Manajemen,3,Perilaku Organisasi,3,A,4.0,0.768
S147,Teknik Informatika,1,Kalkulus II,3,A,4.0,0.427
S147,Teknik Informatika,1,Etika Profesi,2,A,4.0,0.427
S147,Teknik Informatika,1,Metodologi Penelitian,2,A,4.0,0.427
S147,Teknik Informatika,1,Pengantar Matematika,2,A-,3.7,0.427
S147,Teknik Informatika,1,Kimia Dasar,3,B,3.0,0.427
S147,Teknik Informatika,2,Bahasa Indonesia,2,A-,3.7,0.427
S147,Teknik Informatika,2,Kecerdasan Buatan,3,B-,2.7,0.427
S147,Teknik Informatika,2,Fisika,3,B+,3.3,0.427
S147,Teknik Informatika,2,Bahasa Inggris,2,B+,3.3,0.427
S147,Teknik Informatika,2,Statistika,3,A,4.0,0.427
S147,Teknik Informatika,2,Rekayasa Perangkat Lunak,3,A,4.0,0.427
S147,Teknik Informatika,3,Pemrograman Mobile,3,C+,2.3,0.427
S147,Teknik Informatika,3,Kewarganegaraan,2,A,4.0,0.427
S147,Teknik Informatika,3,Aljabar Linear,3,B,3.0,0.427
S147,Teknik Informatika,3,Kalkulus I,3,A,4.0,0.427
S147,Teknik Informatika,3,Kewirausahaan,2,A-,3.7,0.427
S147,Teknik Informatika,3,Basis Data,3,A,4.0,0.427
S147,Teknik Informatika,4,Kalkulus III,3,B+,3.3,0.427
S147,Teknik Informatika,4,Pembelajaran Mesin,3,B+,3.3,0.427
S147,Teknik Informatika,4,Agama,2,A,4.0,0.427
S147,Teknik Informatika,4,Grafika Komputer,3,C+,2.3,0.427
S147,Teknik Informatika,4,Bahasa Indonesia,2,A,4.0,0.427
S147,Teknik Informatika,4,Fisika Dasar II,3,A,4.0,0.427
S147,Teknik Informatika,5,Struktur Data,3,B+,3.3,0.427
S147,Teknik Informatika,5,Pemrograman Berorientasi Objek,3,B+,3.3,0.427
S147,Teknik Informatika,5,Agama,2,A,4.0,0.427
S147,Teknik Informatika,5,Sistem Operasi,3,A,4.0,0.427
S147,Teknik Informatika,5,Matematika Diskrit,3,B,3.0,0.427
S147,Teknik Informatika,5,Pancasila,2,A,4.0,0.427
S147,Teknik Informatika,5,Seminar,1,A-,3.7,0.427
S148,Teknik Elektro,1,Skripsi,6,B+,3.3,0.68
S148,Teknik Elektro,1,Kewarganegaraan,2,B+,3.3,0.68
S148,Teknik Elektro,1,Matematika Diskrit,3,C+,2.3,0.68
S148,Teknik Elektro,1,Statistika Inferensial,3,A-,3.7,0.68
S148,Teknik Elektro,1,Kewirausahaan,2,B-,2.7,0.68
S148,Teknik Elektro,1,Bahasa Inggris,2,A-,3.7,0.68
S148,Teknik Elektro,1,Pancasila,2,A,4.0,0.68
S148,Teknik Elektro,2,Pancasila,2,A,4.0,0.68
S148,Teknik Elektro,2,Pengantar Matematika,2,A-,3.7,0.68
S148,Teknik Elektro,2,Kerja Praktik,3,A,4.0,0.68
S148,Teknik Elektro,2,Agama,2,A,4.0,0.68
S148,Teknik Elektro,2,Agama,2,A,4.0,0.68
S148,Teknik Elektro,2,Fisika Dasar I,3,B-,2.7,0.68
S148,Teknik Elektro,3,Bahasa Indonesia,2,A,4.0,0.68
S148,Teknik Elektro,3,Kalkulus III,3,B+,3.3,0.68
S148,Teknik Elektro,3,Kewirausahaan,2,A,4.0,0.68
S148,Teknik Elektro,3,Kimia Organik,3,A-,3.7,0.68
S148,Teknik Elektro,3,Seminar,1,A,4.0,0.68
S148,Teknik Elektro,4,Aljabar Linear,3,B+,3.3,0.68
S148,Teknik Elektro,4,Metodologi Penelitian,2,B+,3.3,0.68
S148,Teknik Elektro,4,Kalkulus II,3,C-,1.7,0.68
S148,Teknik Elektro,4,Etika Profesi,2,A,4.0,0.68
S148,Teknik Elektro,4,Bahasa Inggris,2,A,4.0,0.68
S148,Teknik Elektro,4,Fisika,3,A,4.0,0.68
S149,Teknik Informatika,1,Metodologi Penelitian,2,B+,3.3,0.577
S149,Teknik Informatika,1,Aljabar Linear,3,C+,2.3,0.577
S149,Teknik Informatika,1,Kecerdasan Buatan,3,B-,2.7,0.577
S149,Teknik Informatika,1,Kalkulus III,3,B+,3.3,0.577
S149,Teknik Informatika,1,Pancasila,2,A,4.0,0.577
S149,Teknik Informatika,1,Bahasa Indonesia,2,A,4.0,0.577
S149,Teknik Informatika,2,Etika Profesi,2,A,4.0,0.577
S149,Teknik Informatika,2,Grafika Komputer,3,A-,3.7,0.577
S149,Teknik Informatika,2,Fisika Dasar I,3,A-,3.7,0.577
S149,Teknik Informatika,2,Pengantar Matematika,2,A,4.0,0.577
S149,Teknik Informatika,2,Skripsi,6,A,4.0,0.577
S149,Teknik Informatika,2,Fisika,3,A-,3.7,0.577
S149,Teknik Informatika,3,Struktur Data,3,B,3.0,0.577
S149,Teknik Informatika,3,Jaringan Komputer,3,A,4.0,0.577
S149,Teknik Informatika,3,Bahasa Indonesia,2,A,4.0,0.577
S149,Teknik Informatika,3,Kalkulus II,3,B,3.0,0.577
S149,Teknik Informatika,3,Kewirausahaan,2,A-,3.7,0.577
S149,Teknik Informatika,3,Algoritma dan Pemrograman,4,B,3.0,0.577
S149,Teknik Informatika,4,Sistem Operasi,3,A,4.0,0.577
S149,Teknik Informatika,4,Statistika,3,B,3.0,0.577
S149,Teknik Informatika,4,Pembelajaran Mesin,3,B-,2.7,0.577
S149,Teknik Informatika,4,Statistika Inferensial,3,A-,3.7,0.577
